"","time","latitude","longitude","depth","mag","magType","gap","dmin","rms","id","updated","place","type","horizontalError","depthError","magError","locationSource","magSource"
"420","2021-08-31T14:24:25.369Z",-57.0178,-25.1343,14.76,5.6,"mww",64,6.984,0.83,"us7000f67h","2021-11-06T20:28:38.040Z","South Sandwich Islands region","earthquake",10.5,3.9,0.063,"us","us"
"421","2021-08-31T13:26:58.094Z",-13.6866,167.5421,10,5.4,"mww",64,1.78,1.05,"us7000f675","2021-11-06T20:28:38.040Z","20 km N of Sola, Vanuatu","earthquake",4.1,1.8,0.089,"us","us"
"422","2021-08-31T11:04:26.926Z",39.0422,30.1894,10,5.1,"mww",21,0.861,0.49,"us7000f66b","2021-11-06T20:28:39.040Z","19 km W of ?hsaniye, Turkey","earthquake",4,1.8,0.059,"us","us"
"423","2021-08-31T10:04:53.538Z",-18.0858,-178.2538,550.38,5.3,"mww",31,3.532,0.83,"us7000f65t","2021-11-06T20:28:39.040Z","Fiji region","earthquake",11.1,6.4,0.098,"us","us"
"424","2021-08-31T06:18:36.749Z",-58.0127,-25.6665,52.47,5.2,"mb",69,7.104,0.59,"us7000f634","2021-11-06T20:28:40.040Z","South Sandwich Islands region","earthquake",9.4,6.4,0.047,"us","us"
"425","2021-08-31T05:24:33.072Z",55.927,113.3758,8.92,5.1,"mww",26,7.16,0.73,"us7000f62p","2021-11-06T20:28:41.040Z","24 km S of Severomuysk, Russia","earthquake",7.7,4.2,0.098,"us","us"
"426","2021-08-31T02:52:50.513Z",-29.9211,-177.3798,16,6.4,"mww",31,0.808,0.64,"us7000f60j","2021-11-06T20:28:42.040Z","Kermadec Islands, New Zealand","earthquake",6.8,1.7,0.045,"us","us"
"427","2021-08-30T21:03:17.739Z",-13.5669,167.6778,10,5.1,"mb",111,7.664,0.96,"us7000f5wh","2021-11-06T20:28:44.040Z","36 km NNE of Sola, Vanuatu","earthquake",8.8,1.8,0.041,"us","us"
"428","2021-08-30T14:45:52.123Z",-59.5234,-26.4246,67.81,5.1,"mb",69,9.215,0.56,"us7000f5pz","2021-11-06T20:28:45.040Z","","earthquake",10.9,3.5,0.064,"us","us"
"429","2021-08-29T23:43:30.527Z",-59.2435,-23.6678,10,5.1,"mb",45,8.612,0.72,"us7000f5j2","2021-11-06T20:28:48.040Z","South Sandwich Islands region","earthquake",9.4,1.8,0.057,"us","us"
"430","2021-08-29T23:32:44.555Z",-58.1032,-23.5197,10,5.5,"mww",71,8.179,0.66,"us7000f5iz","2021-11-06T20:28:48.040Z","","earthquake",9.3,1.8,0.069,"us","us"
"431","2021-08-29T08:50:42.903Z",-18.6623,-173.0403,10,5.2,"mww",130,4.878,0.82,"us7000f5ek","2021-11-06T20:28:51.040Z","99 km E of Neiafu, Tonga","earthquake",5.7,1.8,0.089,"us","us"
"432","2021-08-29T04:01:17.983Z",-52.3044,13.6767,10,5.3,"mb",34,20.579,0.68,"us7000f5d7","2021-11-06T20:28:52.040Z","southwest of Africa","earthquake",12.2,1.8,0.082,"us","us"
"433","2021-08-28T20:10:12.133Z",-59.4157,-25.855,51.17,5.1,"mb",43,7.768,0.49,"us7000f5aj","2021-11-06T20:28:54.040Z","South Sandwich Islands region","earthquake",9.8,5.1,0.073,"us","us"
"434","2021-08-28T12:57:48.149Z",-22.2946,-67.5593,191.55,5.3,"mww",32,0.869,0.68,"us7000f57z","2021-11-06T20:28:55.040Z","94 km NE of San Pedro de Atacama, Chile","earthquake",7.1,4.7,0.05,"us","us"
"435","2021-08-28T12:27:25.795Z",-3.5358,140.0996,30,5.6,"mww",29,7.407,0.46,"us7000f57q","2021-11-06T20:28:55.040Z","119 km SSW of Abepura, Indonesia","earthquake",7.7,1.9,0.093,"us","us"
"436","2021-08-28T11:20:49.968Z",35.4853,-3.5403,10,5.3,"mww",53,2.372,0.45,"us7000f57a","2021-11-06T20:28:55.040Z","44 km NE of Al Hoce��ma, Mor","earthquake",6.2,1.8,0.044,"us","us"
"437","2021-08-28T04:16:41.925Z",-58.7747,-25.4486,34.84,5.1,"mb",46,9.921,0.99,"us7000f54l","2021-11-06T20:28:56.040Z","South Sandwich Islands region","earthquake",10.2,3.6,0.061,"us","us"
"438","2021-08-28T00:22:04.259Z",-59.6483,-26.279,35,5.3,"mb",57,7.743,0.74,"us7000f52l","2021-11-06T20:28:57.040Z","South Sandwich Islands region","earthquake",5.3,1.9,0.051,"us","us"
"439","2021-08-27T22:08:53.549Z",-59.653,-26.2262,35,5.2,"mb",28,7.767,0.74,"us7000f51r","2021-11-06T20:28:58.040Z","South Sandwich Islands region","earthquake",7.2,1.5,0.058,"us","us"
"440","2021-08-27T22:06:40.829Z",-60.0733,-27.2655,42.55,5.1,"mb",73,7.662,0.73,"us7000f8mg","2021-11-06T20:28:58.040Z","South Sandwich Islands region","earthquake",5.8,7.6,0.152,"us","us"
"441","2021-08-27T18:07:21.409Z",-57.3839,-23.9233,10,5.2,"mb",55,7.725,0.79,"us7000f4zc","2021-11-06T20:28:59.040Z","South Sandwich Islands region","earthquake",10,1.8,0.067,"us","us"
"442","2021-08-27T10:22:26.052Z",5.671,125.0293,54.5,5.6,"mww",35,1.493,0.47,"us7000f4kz","2021-11-06T20:29:01.040Z","20 km S of Malbang, Philippines","earthquake",6.1,5.9,0.065,"us","us"
"443","2021-08-26T20:18:15.527Z",-57.1064,-25.5379,35,5.3,"mww",26,6.804,0.86,"us7000f4dd","2021-11-02T14:55:31.040Z","South Sandwich Islands region","earthquake",8.9,1.8,0.093,"us","us"
"444","2021-08-26T12:25:53.135Z",-57.1048,-25.0414,10,5.1,"mb",46,7.059,0.93,"us7000f469","2021-11-02T14:55:28.040Z","South Sandwich Islands region","earthquake",11.5,1.8,0.081,"us","us"
"445","2021-08-26T05:16:37.337Z",-58.7817,-25.3614,35,5.4,"mb",69,9.962,0.53,"us7000f41z","2021-11-02T14:55:23.040Z","","earthquake",10.4,1.9,0.056,"us","us"
"446","2021-08-26T03:25:42.674Z",-58.7574,-25.1965,35,5.1,"mb",43,7.683,0.78,"us7000f7i9","2021-11-02T14:56:41.040Z","South Sandwich Islands region","earthquake",7.7,1.9,0.108,"us","us"
"447","2021-08-26T03:20:24.741Z",-58.7992,-25.4366,30,5.8,"mww",37,13.919,0.78,"us7000f403","2021-11-02T14:55:22.040Z","South Sandwich Islands region","earthquake",7.5,1.8,0.058,"us","us"
"448","2021-08-26T02:14:22.070Z",-0.8389,121.5296,8,5.7,"mww",29,1.258,0.83,"us7000f3zp","2021-11-02T14:55:21.040Z","106 km NE of Poso, Indonesia","earthquake",3.7,1.7,0.083,"us","us"
"449","2021-08-25T23:38:21.471Z",38.9098,95.5261,10,5.3,"mww",12,7.136,0.67,"us7000f3xy","2021-11-02T14:55:20.040Z","216 km WSW of Laojunmiao, China","earthquake",6,1.7,0.055,"us","us"
"450","2021-08-25T21:26:34.667Z",-57.1377,-25.3982,9.7,5.3,"mww",41,6.887,0.65,"us7000f3ws","2021-11-02T14:55:19.040Z","South Sandwich Islands region","earthquake",9.2,3.1,0.098,"us","us"
"451","2021-08-25T21:04:19.627Z",15.476,-88.3355,7.78,5.2,"mww",41,1.745,0.74,"us7000f3w2","2021-12-02T06:22:06.994Z","11 km NNE of Pinalejo, Honduras","earthquake",4.7,3,0.042,"us","us"
"452","2021-08-25T10:18:17.193Z",29.6692,141.4309,40.06,5.1,"mww",51,2.648,0.72,"us7000f3kl","2021-11-02T14:55:11.040Z","Izu Islands, Japan region","earthquake",7.3,5.5,0.068,"us","us"
"453","2021-08-25T05:58:05.041Z",-29.6668,-177.6284,34,5.4,"mww",57,12.508,1.26,"us7000f3iu","2021-11-02T14:55:08.040Z","Kermadec Islands, New Zealand","earthquake",9.3,1.8,0.062,"us","us"
"454","2021-08-25T00:39:03.051Z",-58.478,-23.7243,10,5.1,"mb",49,8.232,0.83,"us7000f3fz","2021-11-02T14:55:04.040Z","South Sandwich Islands region","earthquake",9.8,1.8,0.072,"us","us"
"455","2021-08-25T00:28:32.463Z",-27.4895,-69.2363,96.77,5.1,"mww",34,0.658,1.04,"us7000f3fn","2021-11-02T14:55:04.040Z","109 km E of Copiap��, C","earthquake",3.6,3.5,0.061,"us","us"
"456","2021-08-24T19:38:03.359Z",27.4276,129.4211,10,5.1,"mb",47,1.181,0.6,"us7000f3cn","2021-11-02T14:55:01.040Z","104 km S of Naze, Japan","earthquake",4.9,1.8,0.041,"us","us"
"457","2021-08-24T16:16:42.787Z",13.2729,-91.8658,10,5.4,"mww",98,1.67,1.13,"us7000f39r","2021-11-02T14:54:58.040Z","113 km S of Champerico, Guatemala","earthquake",4.3,1.8,0.041,"us","us"
"458","2021-08-24T14:47:25.151Z",12.7427,145.0883,10,5.4,"mww",49,14.538,0.52,"us7000f30t","2022-07-12T14:57:33.108Z","69 km SSE of Inarajan Village, Guam","earthquake",10.3,1.8,0.066,"us","us"
"459","2021-08-24T07:19:11.140Z",-59.0234,-25.6342,57.27,5.2,"mb",46,7.634,0.64,"us7000f2xe","2021-11-02T14:54:52.040Z","South Sandwich Islands region","earthquake",7.7,4.8,0.068,"us","us"
"460","2021-08-24T07:05:53.043Z",14.4654,83.0456,10,5.1,"mb",50,13.581,0.71,"us7000f2x8","2021-12-02T01:09:45.327Z","257 km SSE of R?zole, India","earthquake",10,1.7,0.051,"us","us"
"461","2021-08-24T05:37:51.853Z",48.8647,154.9113,35,6,"mww",75,4.599,0.44,"us7000f2ws","2021-11-02T14:54:50.040Z","219 km SSW of Severo-Kuril���sk, ","earthquake",7.8,1.9,0.042,"us","us"
"462","2021-08-23T06:02:57.925Z",-60.4237,-24.9236,10,5.2,"mb",65,8.763,0.39,"us6000f9yc","2021-11-02T14:54:36.040Z","South Sandwich Islands region","earthquake",9.3,1.8,0.058,"us","us"
"463","2021-08-23T03:05:37.727Z",-60.4704,-24.8562,10,5.1,"mb",42,8.818,1.21,"us6000f9x6","2021-11-02T14:54:34.040Z","South Sandwich Islands region","earthquake",5,1.7,0.066,"us","us"
"464","2021-08-23T00:56:32.032Z",-58.3013,-23.5723,10,5.1,"mb",86,8.231,0.69,"us6000f9w0","2021-11-02T14:54:32.040Z","South Sandwich Islands region","earthquake",10.2,1.9,0.067,"us","us"
"465","2021-08-22T21:33:18.983Z",-60.2845,-24.8743,6,7.1,"mww",32,9.799,0.39,"us6000f9sq","2021-11-02T14:54:30.040Z","South Sandwich Islands region","earthquake",9.7,1.7,0.046,"us","us"
"466","2021-08-22T15:21:58.818Z",-58.2755,-25.0622,21,5.7,"mww",70,7.51,0.57,"us6000f9q3","2021-11-02T14:54:24.040Z","South Sandwich Islands region","earthquake",9.9,1.9,0.075,"us","us"
"467","2021-08-22T03:37:59.721Z",-57.4355,-24.7827,10,5.1,"mb",55,7.304,1.01,"us6000f9it","2021-11-02T14:54:13.040Z","South Sandwich Islands region","earthquake",10.6,1.8,0.071,"us","us"
"468","2021-08-22T02:24:35.187Z",37.582,141.7748,56.96,5.3,"mb",46,3.035,1.07,"us6000f9i3","2021-11-02T14:54:12.040Z","69 km E of Namie, Japan","earthquake",7,4.7,0.022,"us","us"
"469","2021-08-22T00:45:07.917Z",-60.1401,-24.221,7,6.6,"mww",19,8.865,0.63,"us6000f9gd","2021-11-02T14:54:11.040Z","South Sandwich Islands region","earthquake",8.6,1.7,0.037,"us","us"
"470","2021-08-21T21:55:39.639Z",36.0387,142.4909,10,5.2,"mww",59,3.495,0.55,"us6000f9f6","2021-11-02T14:54:07.040Z","153 km ENE of Hasaki, Japan","earthquake",7.3,1.8,0.06,"us","us"
"471","2021-08-20T15:56:55.566Z",-58.6694,-23.299,37.79,5.3,"mww",43,8.515,1.21,"us6000f8tu","2021-11-02T14:53:41.040Z","South Sandwich Islands region","earthquake",9.9,4.7,0.083,"us","us"
"472","2021-08-20T15:07:40.707Z",-57.0932,-24.9862,10,5.2,"mww",84,7.084,0.95,"us6000f8tc","2021-11-02T14:53:40.040Z","South Sandwich Islands region","earthquake",5.5,1.7,0.083,"us","us"
"473","2021-08-20T03:41:22.351Z",-59.7176,-26.6228,77.98,5.1,"mb",39,7.655,0.9,"us6000f8n5","2021-11-02T14:53:32.040Z","South Sandwich Islands region","earthquake",10,4.7,0.058,"us","us"
"474","2021-08-20T03:21:33.651Z",-57.9592,-25.3496,35,5.2,"mb",40,7.231,0.88,"us6000f8mh","2021-11-02T14:53:32.040Z","South Sandwich Islands region","earthquake",6.7,1.8,0.07,"us","us"
"475","2021-08-20T03:13:51.915Z",-58.5821,-23.2222,10,5.2,"mb",45,8.515,1.06,"us6000f8mc","2021-11-02T14:53:31.040Z","South Sandwich Islands region","earthquake",9.6,1.7,0.075,"us","us"
"476","2021-08-19T21:26:32.378Z",-58.4777,-23.4571,10,5.1,"mb",48,8.359,1.04,"us6000f8ii","2021-10-29T14:46:32.040Z","South Sandwich Islands region","earthquake",8.3,1.8,0.064,"us","us"
"477","2021-08-19T17:53:48.777Z",-33.1627,-176.7663,10,5.2,"mww",67,7.438,0.81,"us6000f8fr","2021-10-29T14:46:32.040Z","south of the Kermadec Islands","earthquake",8.9,1.7,0.071,"us","us"
"478","2021-08-19T16:27:43.125Z",-59.6155,-26.4506,47.06,5.2,"mww",28,7.655,0.79,"us6000f8ej","2021-10-29T14:46:32.040Z","South Sandwich Islands region","earthquake",8.6,4.3,0.098,"us","us"
"479","2021-08-19T11:48:17.637Z",-20.6759,-173.1026,10,5.1,"mww",36,6.847,1.06,"us6000f8bg","2021-10-29T14:46:31.040Z","161 km SE of Pangai, Tonga","earthquake",8.7,1.7,0.08,"us","us"
"480","2021-08-19T10:23:30.838Z",-59.8016,-23.4287,30.92,5.1,"mb",44,9.005,1.12,"us6000f8as","2021-10-29T14:46:31.040Z","South Sandwich Islands region","earthquake",8.1,3.6,0.072,"us","us"
"481","2021-08-19T08:28:25.664Z",-57.9646,-25.7605,49.62,5.3,"mww",56,7.038,0.32,"us6000f89k","2021-10-29T14:46:30.040Z","South Sandwich Islands region","earthquake",9.1,6.3,0.093,"us","us"
"482","2021-08-19T05:29:56.025Z",46.1603,153.4055,10,5.2,"mb",75,7.382,0.42,"us6000f886","2021-10-29T14:46:30.040Z","Kuril Islands","earthquake",9,1.8,0.023,"us","us"
"483","2021-08-19T05:23:48.552Z",-58.3277,-24.9927,27.36,5.1,"mb",70,7.567,0.44,"us6000f884","2021-10-29T14:46:30.040Z","South Sandwich Islands region","earthquake",10,5.7,0.061,"us","us"
"484","2021-08-18T23:30:33.606Z",-58.6981,-23.2994,10,5.2,"mb",48,8.528,0.75,"us6000f85k","2021-10-29T14:46:29.040Z","South Sandwich Islands region","earthquake",9.5,1.7,0.067,"us","us"
"485","2021-08-18T22:13:54.924Z",-57.4407,-25.2039,24.47,5.3,"mb",35,7.093,0.7,"us6000f84s","2021-10-29T14:46:29.040Z","South Sandwich Islands region","earthquake",9.5,3.1,0.061,"us","us"
"486","2021-08-18T21:49:55.690Z",-59.6344,-26.3481,28,6,"mww",26,7.707,0.68,"us6000f843","2021-10-29T14:46:29.040Z","South Sandwich Islands region","earthquake",8.7,1.8,0.049,"us","us"
"487","2021-08-18T21:02:29.590Z",-58.474,-23.2697,10,5.2,"mb",37,8.447,0.62,"us6000f833","2021-10-29T14:46:28.040Z","South Sandwich Islands region","earthquake",4.4,1.7,0.075,"us","us"
"488","2021-08-18T20:28:58.959Z",-59.8592,-26.3374,35,5.2,"mww",69,7.857,0.66,"us6000f82k","2021-10-29T14:46:28.040Z","South Sandwich Islands region","earthquake",8.7,1.3,0.08,"us","us"
"489","2021-08-18T19:27:57.134Z",-55.3813,-28.3224,15.15,5.1,"mb",52,4.847,0.74,"us6000f823","2021-10-29T14:46:28.040Z","South Sandwich Islands region","earthquake",8.4,2.8,0.079,"us","us"
"490","2021-08-18T10:10:05.238Z",-14.8818,167.0585,93,6.9,"mww",54,0.579,0.78,"us6000f7vg","2021-11-29T05:21:13.033Z","17 km N of Port-Olry, Vanuatu","earthquake",7.9,1.9,0.058,"us","us"
"491","2021-08-18T09:44:07.999Z",29.6565,141.4379,39.23,5.1,"mww",94,2.634,0.56,"us6000f7vd","2021-10-29T14:46:27.040Z","Izu Islands, Japan region","earthquake",7.4,6.4,0.071,"us","us"
"492","2021-08-18T02:48:56.254Z",-59.6295,-26.3869,31,5.8,"mww",22,7.689,0.79,"us6000f7sk","2021-10-29T14:46:26.040Z","South Sandwich Islands region","earthquake",8.2,1.7,0.069,"us","us"
"493","2021-08-18T00:19:21.132Z",-59.0602,-25.5205,37.37,5.1,"mb",45,9.794,0.64,"us6000f7rs","2021-10-29T14:46:26.040Z","South Sandwich Islands region","earthquake",10.8,5.3,0.074,"us","us"
"494","2021-08-18T00:06:46.585Z",-56.6773,-25.6404,10,5.1,"mww",27,6.616,0.97,"us6000f7rr","2021-10-29T14:46:26.040Z","South Sandwich Islands region","earthquake",10,1.7,0.089,"us","us"
"495","2021-08-17T20:19:45.618Z",-59.6045,-26.1565,33.73,5.2,"mb",27,7.763,0.72,"us6000f7p3","2021-10-29T14:46:26.040Z","South Sandwich Islands region","earthquake",8.8,3.5,0.059,"us","us"
"496","2021-08-17T20:06:13.275Z",-59.6315,-26.1833,41.5,5.5,"mww",23,7.77,0.76,"us6000f7nx","2021-10-29T14:46:25.040Z","South Sandwich Islands region","earthquake",10.1,4.1,0.089,"us","us"
"497","2021-08-17T19:40:34.192Z",-59.6875,-26.3224,55.43,5.2,"mb",28,7.751,0.59,"us6000f7nc","2021-10-29T14:46:25.040Z","South Sandwich Islands region","earthquake",10,4.6,0.057,"us","us"
"498","2021-08-17T17:53:26.775Z",-58.0256,-25.4158,32.62,6.1,"mww",21,7.229,0.77,"us6000f7ks","2021-10-29T14:46:25.040Z","South Sandwich Islands region","earthquake",8.4,2.6,0.048,"us","us"
"499","2021-08-17T17:24:49.944Z",-23.0367,-177.0395,157,5.8,"mww",22,6.992,0.94,"us6000f7ki","2021-10-29T14:46:25.040Z","280 km SW of Vaini, Tonga","earthquake",8.6,1.8,0.054,"us","us"
"500","2021-08-17T03:10:49.967Z",-58.0337,-23.8983,10,5.6,"mww",38,7.967,0.56,"us6000f7es","2021-10-29T14:46:23.040Z","South Sandwich Islands region","earthquake",9.7,1.7,0.062,"us","us"
"501","2021-08-16T23:37:24.067Z",-59.5397,-26.3018,41.46,5.5,"mww",26,7.665,1.08,"us6000f7cr","2021-10-29T14:46:23.040Z","South Sandwich Islands region","earthquake",7.7,3.3,0.073,"us","us"
"502","2021-08-16T20:50:34.297Z",-60.2481,-24.9283,10,5.5,"mww",35,8.65,1.08,"us6000f779","2021-10-29T14:46:22.040Z","South Sandwich Islands region","earthquake",9.2,1.7,0.06,"us","us"
"503","2021-08-16T19:17:05.931Z",-60.1219,-26.7757,10,5.1,"mb",69,7.871,0.82,"us6000f75m","2021-10-29T14:46:22.040Z","South Sandwich Islands region","earthquake",9.3,1.6,0.069,"us","us"
"504","2021-08-16T14:36:01.289Z",-57.773,-25.3865,50.19,5.1,"mb",69,7.134,0.85,"us6000f6zf","2021-10-29T14:46:21.040Z","South Sandwich Islands region","earthquake",9.2,4.1,0.069,"us","us"
"505","2021-08-16T11:10:36.583Z",-58.3686,-23.3552,16.7,6.9,"mww",48,8.363,0.72,"us6000f6wt","2022-01-05T18:20:55.314Z","South Sandwich Islands region","earthquake",8.9,3.5,0.036,"us","us"
"506","2021-08-16T10:23:22.332Z",-59.849,-26.7014,35,5.2,"mb",40,7.712,0.9,"us6000f6wa","2021-10-29T14:46:21.040Z","South Sandwich Islands region","earthquake",9.2,1.9,0.06,"us","us"
"507","2021-08-16T08:46:11.783Z",-59.6759,-26.2505,35,5.3,"mww",64,7.772,0.54,"us6000f6vg","2021-10-29T14:46:20.040Z","South Sandwich Islands region","earthquake",8.8,1.2,0.089,"us","us"
"508","2021-08-16T05:46:17.922Z",-56.9021,-25.6708,16.4,5.7,"mww",64,6.668,0.39,"us6000f6ts","2021-10-29T14:46:20.040Z","South Sandwich Islands region","earthquake",9.2,2.2,0.057,"us","us"
"509","2021-08-15T22:30:43.159Z",-58.5083,-25.1484,19.71,5.2,"mww",44,7.58,0.53,"us6000f6ra","2021-10-29T14:46:19.040Z","South Sandwich Islands region","earthquake",9.1,3.2,0.093,"us","us"
"510","2021-08-15T21:38:28.327Z",-59.5243,-26.3778,68.51,5.2,"mb",32,9.238,0.6,"us6000f6q8","2021-10-29T14:46:19.040Z","South Sandwich Islands region","earthquake",10.7,5.1,0.055,"us","us"
"511","2021-08-15T19:00:51.859Z",-59.8943,-27.0506,38.34,5.1,"mb",68,7.614,0.62,"us6000f6nz","2021-10-29T14:46:18.040Z","","earthquake",9.9,6.8,0.064,"us","us"
"512","2021-08-15T16:34:51.389Z",-60.3554,-28.1377,10,5.4,"mww",46,7.576,0.59,"us6000f6mr","2021-10-29T14:46:18.040Z","South Sandwich Islands region","earthquake",10.3,1.8,0.078,"us","us"
"513","2021-08-15T11:42:35.649Z",-58.0285,-23.9844,10,5.1,"mb",70,10.912,0.84,"us6000f6kl","2021-10-29T14:46:17.040Z","South Sandwich Islands region","earthquake",5.3,1.9,0.068,"us","us"
"514","2021-08-15T10:41:11.379Z",37.4907,70.1356,8.68,5.2,"mww",45,0.506,0.66,"us6000f6j4","2021-10-29T14:46:17.040Z","40 km ESE of Chubek, Tajikistan","earthquake",7.1,4.1,0.098,"us","us"
"515","2021-08-15T10:31:32.528Z",-57.8167,-25.4491,30.38,5.4,"mww",69,7.122,0.64,"us6000f6j1","2021-10-29T14:46:16.040Z","South Sandwich Islands region","earthquake",8.8,3.3,0.093,"us","us"
"516","2021-08-15T05:49:11.828Z",-58.6137,-25.1106,50.64,5.1,"mb",70,7.649,0.25,"us6000f6gh","2021-10-29T14:46:16.040Z","South Sandwich Islands region","earthquake",10.5,6.8,0.058,"us","us"
"517","2021-08-15T05:40:02.588Z",-3.6911,-77.0504,96.44,5.4,"mww",89,3.277,0.68,"us6000f6ge","2021-10-29T14:46:16.040Z","72 km WSW of Alianza Cristiana, Peru","earthquake",8.4,5.7,0.039,"us","us"
"518","2021-08-15T03:20:45.298Z",18.3977,-74.0899,8.32,5.8,"mww",34,1.755,1.23,"us6000f6ez","2021-12-07T15:25:16.949Z","15 km NNE of Chardonni��re, H","earthquake",5.6,2.6,0.038,"us","us"
"519","2021-08-15T02:37:53.592Z",18.608,-73.574,13.76,5.1,"mww",28,1.258,1.1,"us6000f6el","2021-10-29T14:46:15.040Z","11 km NW of Petit Trou de Nippes, Haiti","earthquake",5.8,4.1,0.063,"us","us"
"520","2021-08-14T21:57:15.154Z",-56.5814,-25.8026,12.13,5.1,"mb",41,6.502,0.58,"us6000f6c6","2021-10-29T14:46:14.040Z","South Sandwich Islands region","earthquake",9.9,3.7,0.068,"us","us"
"521","2021-08-14T21:42:05.722Z",-56.5221,-25.6845,15.61,5.5,"mww",41,6.549,0.59,"us6000f6bz","2021-10-29T14:46:14.040Z","South Sandwich Islands region","earthquake",10.1,3,0.073,"us","us"
"522","2021-08-14T20:28:41.487Z",-59.1065,-25.0524,9.17,5.2,"mb",33,7.931,0.55,"us6000f6b8","2021-10-29T14:46:14.040Z","South Sandwich Islands region","earthquake",5.3,3.2,0.058,"us","us"
"523","2021-08-14T19:03:33.449Z",-58.5366,-25.5646,23.89,5.2,"mb",40,7.405,0.76,"us6000f6ad","2021-10-29T14:46:13.040Z","South Sandwich Islands region","earthquake",9.2,3.9,0.056,"us","us"
"524","2021-08-14T18:11:56.023Z",-59.6931,-26.333,73.09,5.1,"mb",64,7.751,0.56,"us6000f69z","2021-10-29T14:46:13.040Z","South Sandwich Islands region","earthquake",10,4.9,0.071,"us","us"
"525","2021-08-14T18:11:10.433Z",18.586,-73.6203,8.82,5.2,"mwr",41,1.301,0.68,"us6000f69k","2021-10-29T14:46:13.040Z","11 km N of Barad��res, H","earthquake",5.9,4,0.065,"us","us"
"526","2021-08-14T14:49:35.163Z",-60.1965,-26.764,35.83,5.1,"mb",60,7.928,0.78,"us6000f671","2021-10-29T14:46:12.040Z","South Sandwich Islands region","earthquake",11.8,2.2,0.076,"us","us"
"527","2021-08-14T12:49:33.131Z",18.4639,-73.7332,12.55,5.1,"mb",49,1.412,0.69,"us6000f65p","2021-10-29T14:46:11.040Z","10 km WSW of Barad��res, H","earthquake",4.5,4.1,0.099,"us","us"
"528","2021-08-14T12:29:08.454Z",18.4335,-73.4822,10,7.2,"mww",23,1.178,0.75,"us6000f65h","2022-07-08T04:08:17.125Z","Nippes, Haiti","earthquake",3.1,1.8,0.031,"us","us"
"529","2021-08-14T12:08:39.213Z",28.106,-43.8668,10,5.4,"mb",57,18.134,0.63,"us6000f65c","2021-10-29T14:46:11.040Z","northern Mid-Atlantic Ridge","earthquake",10.2,1.9,0.049,"us","us"
"530","2021-08-14T11:57:43.447Z",55.1767,-157.6441,20.74,6.9,"mww",36,1.173,0.57,"us6000f652","2021-12-21T07:40:58.027Z","125 km SE of Perryville, Alaska","earthquake",4.8,2.1,0.024,"us","us"
"531","2021-08-14T10:30:10.628Z",-59.9156,-26.7804,35,5.2,"mb",69,14.688,0.42,"us6000f64b","2021-10-29T14:46:10.040Z","South Sandwich Islands region","earthquake",10.4,1.9,0.058,"us","us"
"532","2021-08-14T10:00:09.292Z",-60.3486,-27.11,12,5.5,"mww",54,7.914,0.62,"us6000f63n","2021-10-29T14:46:10.040Z","South Sandwich Islands region","earthquake",10.1,1.9,0.093,"us","us"
"533","2021-08-14T09:57:20.367Z",-55.9152,-26.2428,10,5.4,"mww",68,6.104,0.59,"us6000f63h","2021-10-29T14:46:10.040Z","South Sandwich Islands region","earthquake",10.4,1.9,0.098,"us","us"
"534","2021-08-14T09:50:13.329Z",-22.421,-174.5517,10,5.6,"mww",46,8.751,0.45,"us6000f63e","2021-10-29T14:46:10.040Z","127 km SSE of ���Ohonua,","earthquake",11.5,1.9,0.063,"us","us"
"535","2021-08-14T05:14:44.372Z",-59.7692,-26.4143,70.7,5.3,"mww",64,9.157,0.57,"us6000f613","2021-10-29T14:46:09.040Z","South Sandwich Islands region","earthquake",10.5,3.1,0.093,"us","us"
"536","2021-08-14T03:34:03.083Z",-57.78,-25.3286,35,5.3,"mb",43,7.165,1.04,"us6000f5zx","2021-10-29T14:46:09.040Z","South Sandwich Islands region","earthquake",10.1,1.9,0.074,"us","us"
"537","2021-08-14T03:31:34.977Z",-58.4617,-24.9585,35,5.3,"mb",46,7.645,1.2,"us6000f5zv","2021-10-29T14:46:09.040Z","South Sandwich Islands region","earthquake",7.7,1.7,0.06,"us","us"
"538","2021-08-14T03:23:42.987Z",-60.3784,-26.9414,10,5.1,"mb",54,8.771,1.1,"us6000f60h","2021-10-29T14:46:09.040Z","South Sandwich Islands region","earthquake",10.8,1.8,0.07,"us","us"
"539","2021-08-14T03:04:47.422Z",-58.815,-24.8274,10,5.3,"mb",54,7.878,0.98,"us6000f5zg","2021-10-29T14:46:09.040Z","South Sandwich Islands region","earthquake",9,1.8,0.064,"us","us"
"540","2021-08-14T01:27:41.089Z",6.0483,127.116,29.37,5.1,"mww",45,1.833,0.99,"us6000f5yv","2021-10-29T14:46:09.040Z","109 km ESE of Pondaguitan, Philippines","earthquake",6.8,3.8,0.098,"us","us"
